Unnamed: 0,Port(s),Protocol,Service,Details,Source
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2360,"tcp,udp",nexstorindltd,NexstorIndLtd,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2361,"tcp,udp",tl1,TL1,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2362,"tcp,udp",digiman,digiman,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2363,"tcp,udp",mediacntrlnfsd,Media Central NFSD,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2364,"tcp,udp",oi-2000,OI-2000,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2365,"tcp,udp",dbref,dbref,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2366,"tcp,udp",qip-login,qip-login,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2367,"tcp,udp",service-ctrl,Service Control,IANA
2,2300-2400,udp,applications,Age of Empires II,Portforward
3,2300-2400,udp,applications,Alpha Centauri,Portforward
4,2300-2400,udp,applications,Chessmaster 8000,Portforward
5,2300-2400,udp,applications,Cossacks,Portforward
6,2300-2400,udp,applications,DirectX 7,Portforward
7,2300-2400,udp,applications,Enemy Engaged 2,Portforward
8,2300-2400,udp,applications,Flight Simulator 2000,Portforward
9,2300-2400,udp,applications,Flight Simulator 2002,Portforward
10,2300-2400,udp,applications,Freelancer Server,Portforward
11,2300-2400,udp,applications,Janes F-18,Portforward
12,2300-2400,udp,applications,MechCommander 2,Portforward
13,2300-2400,udp,applications,MSN Game Zone DX,Portforward
14,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
15,2300-2399,udp,applications,Rakion,Portforward
16,2300-2400,udp,applications,Re-Volt,Portforward
17,2300-2400,udp,applications,Stronghold Crusader,Portforward
18,2300-2400,udp,applications,Total Annihilation,Portforward
19,2300-2400,udp,applications,Warlords Battlecry,Portforward
20,2300-2400,udp,applications,Warlords Battlecry II,Portforward
21,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2368,"tcp,udp",opentable,Ghost Blogging Platform (TCP)IANA registered for: OpenTable.,SG
2,2368,"tcp,udp",opentable,OpenTable,IANA
3,2300-2400,udp,applications,Age of Empires II,Portforward
4,2300-2400,udp,applications,Alpha Centauri,Portforward
5,2300-2400,udp,applications,Chessmaster 8000,Portforward
6,2300-2400,udp,applications,Cossacks,Portforward
7,2300-2400,udp,applications,DirectX 7,Portforward
8,2300-2400,udp,applications,Enemy Engaged 2,Portforward
9,2300-2400,udp,applications,Flight Simulator 2000,Portforward
10,2300-2400,udp,applications,Flight Simulator 2002,Portforward
11,2300-2400,udp,applications,Freelancer Server,Portforward
12,2300-2400,udp,applications,Janes F-18,Portforward
13,2300-2400,udp,applications,MechCommander 2,Portforward
14,2300-2400,udp,applications,MSN Game Zone DX,Portforward
15,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
16,2300-2399,udp,applications,Rakion,Portforward
17,2300-2400,udp,applications,Re-Volt,Portforward
18,2300-2400,udp,applications,Stronghold Crusader,Portforward
19,2300-2400,udp,applications,Total Annihilation,Portforward
20,2300-2400,udp,applications,Warlords Battlecry,Portforward
21,2300-2400,udp,applications,Warlords Battlecry II,Portforward
22,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2369,tcp,,"Default for BMC Software CONTROL-M/Server - Configuration Agent, though often changed during installation (official)",Wikipedia
2,2369,"tcp,udp",acs2000-dsp,ACS2000 DSP,SANS
3,2369,"tcp,udp",,Unassigned,IANA
4,2300-2400,udp,applications,Age of Empires II,Portforward
5,2300-2400,udp,applications,Alpha Centauri,Portforward
6,2300-2400,udp,applications,Chessmaster 8000,Portforward
7,2300-2400,udp,applications,Cossacks,Portforward
8,2300-2400,udp,applications,DirectX 7,Portforward
9,2300-2400,udp,applications,Enemy Engaged 2,Portforward
10,2300-2400,udp,applications,Flight Simulator 2000,Portforward
11,2300-2400,udp,applications,Flight Simulator 2002,Portforward
12,2300-2400,udp,applications,Freelancer Server,Portforward
13,2300-2400,udp,applications,Janes F-18,Portforward
14,2300-2400,udp,applications,MechCommander 2,Portforward
15,2300-2400,udp,applications,MSN Game Zone DX,Portforward
16,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
17,2300-2399,udp,applications,Rakion,Portforward
18,2300-2400,udp,applications,Re-Volt,Portforward
19,2300-2400,udp,applications,Stronghold Crusader,Portforward
20,2300-2400,udp,applications,Total Annihilation,Portforward
21,2300-2400,udp,applications,Warlords Battlecry,Portforward
22,2300-2400,udp,applications,Warlords Battlecry II,Portforward
23,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2370,tcp,,"Default for BMC Software CONTROL-M/Server - to allow the CONTROL-M/Enterprise Manager to connect to the CONTROL-M/Server, though often changed during installation (official)",Wikipedia
2,2370,tcp,compaq-econnect,Worldwire Compaq eConnect Secure Remote Support,SANS
3,2370,"tcp,udp",l3-hbmon,L3-HBMon,SANS
4,2370,"tcp,udp",l3-hbmon,"L3-HBMon, modified: 2014-04-09",IANA
5,2300-2400,udp,applications,Age of Empires II,Portforward
6,2300-2400,udp,applications,Alpha Centauri,Portforward
7,2300-2400,udp,applications,Chessmaster 8000,Portforward
8,2300-2400,udp,applications,Cossacks,Portforward
9,2300-2400,udp,applications,DirectX 7,Portforward
10,2300-2400,udp,applications,Enemy Engaged 2,Portforward
11,2300-2400,udp,applications,Flight Simulator 2000,Portforward
12,2300-2400,udp,applications,Flight Simulator 2002,Portforward
13,2300-2400,udp,applications,Freelancer Server,Portforward
14,2300-2400,udp,applications,Janes F-18,Portforward
15,2300-2400,udp,applications,MechCommander 2,Portforward
16,2300-2400,udp,applications,MSN Game Zone DX,Portforward
17,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
18,2300-2399,udp,applications,Rakion,Portforward
19,2300-2400,udp,applications,Re-Volt,Portforward
20,2300-2400,udp,applications,Stronghold Crusader,Portforward
21,2300-2400,udp,applications,Total Annihilation,Portforward
22,2300-2400,udp,applications,Warlords Battlecry,Portforward
23,2300-2400,udp,applications,Warlords Battlecry II,Portforward
24,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2371,tcp,hp-rda,HP Remote Device Access (IANA official),SG
2,2371,tcp,hp-rda,"HP Remote Device Access, modified: 2014-04-09",IANA
3,2371,udp,,"Reserved, modified: 2014-04-09",IANA
4,2300-2400,udp,applications,Age of Empires II,Portforward
5,2300-2400,udp,applications,Alpha Centauri,Portforward
6,2300-2400,udp,applications,Chessmaster 8000,Portforward
7,2300-2400,udp,applications,Cossacks,Portforward
8,2300-2400,udp,applications,DirectX 7,Portforward
9,2300-2400,udp,applications,Enemy Engaged 2,Portforward
10,2300-2400,udp,applications,Flight Simulator 2000,Portforward
11,2300-2400,udp,applications,Flight Simulator 2002,Portforward
12,2300-2400,udp,applications,Freelancer Server,Portforward
13,2300-2400,udp,applications,Janes F-18,Portforward
14,2300-2400,udp,applications,MechCommander 2,Portforward
15,2300-2400,udp,applications,MSN Game Zone DX,Portforward
16,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
17,2300-2399,udp,applications,Rakion,Portforward
18,2300-2400,udp,applications,Re-Volt,Portforward
19,2300-2400,udp,applications,Stronghold Crusader,Portforward
20,2300-2400,udp,applications,Total Annihilation,Portforward
21,2300-2400,udp,applications,Warlords Battlecry,Portforward
22,2300-2400,udp,applications,Warlords Battlecry II,Portforward
23,2300-2400,"tcp,udp",applications,Warzone 2100 GameSpy,Portforward
1,2372,"tcp,udp",lanmessenger,"Buffer overflow in k9filter.exe in BlueCoat K9 Web Protection 3.2.36, and probably other versions before 3.2.44, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a long HTTP GET request to port 2372.References: [CVE-2007-1685] [OSVDB-37186] [BID-24373] [SECUNIA-25593]LanMessenger (IANA official)",SG
2,2372,"tcp,udp",lanmessenger,"LanMessenger, registered 2008-02-01",IANA
3,2300-2400,udp,applications,Age of Empires II,Portforward
4,2300-2400,udp,applications,Alpha Centauri,Portforward
5,2300-2400,udp,applications,Chessmaster 8000,Portforward
6,2300-2400,udp,applications,Cossacks,Portforward
7,2300-2400,udp,applications,DirectX 7,Portforward
8,2300-2400,udp,applications,Enemy Engaged 2,Portforward
9,2300-2400,udp,applications,Flight Simulator 2000,Portforward
10,2300-2400,udp,applications,Flight Simulator 2002,Portforward
11,2300-2400,udp,applications,Freelancer Server,Portforward
12,2300-2400,udp,applications,Janes F-18,Portforward
13,2300-2400,udp,applications,MechCommander 2,Portforward
14,2300-2400,udp,applications,MSN Game Zone DX,Portforward
15,2300-2400,udp,applications,Pools of Radiance Ruins of Myth Drannor,Portforward
